"Kod";"Nazwa";"Rodzaje towarów";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2009";0,00;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2010";0,00;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2011";0,00;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2012";0,00;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2013";0,00;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2014";0,00;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2015";0,00;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2016";0,00;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2017";0,00;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2018";0,00;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2019";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"1999";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2000";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2001";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2002";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2003";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2004";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2005";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2006";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2007";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2008";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2009";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2010";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2011";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2012";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2013";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2014";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2015";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2016";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2017";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2018";0,00;"zł";"";
1800000;"PODKARPACKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2019";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"1999";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2000";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2001";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2002";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2003";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2004";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2005";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2006";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2007";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2008";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2009";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2010";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2011";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2012";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2013";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2014";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2015";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2016";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2017";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2018";0,00;"zł";"";
1800000;"PODKARPACKIE";"sól warzona biała workowana - za 1kg";"2019";0,00;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"1999";0,00;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2000";0,00;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2001";0,00;"zł";"#";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2002";0,00;"zł";"#";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2003";0,00;"zł";"#";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2004";0,00;"zł";"#";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2005";0,00;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2006";0,00;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2007";0,00;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2008";0,00;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2009";0,00;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2010";0,00;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2011";0,00;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2012";0,00;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2013";0,26;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2014";0,25;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2015";0,26;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2016";0,24;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2017";0,32;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2018";0,28;"zł";"";
2000000;"PODLASKIE";"jaja kurze świeże - za 1szt.";"2019";0,27;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"1999";1,85;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2000";2,42;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2001";2,10;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2002";2,09;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2003";1,86;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2004";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2005";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2006";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2007";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2008";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2009";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2010";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2011";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2012";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2013";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2014";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2015";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2016";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2017";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2018";0,00;"zł";"";
2000000;"PODLASKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2019";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"1999";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2000";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2001";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2002";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2003";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2004";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2005";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2006";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2007";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2008";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2009";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2010";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2011";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2012";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2013";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2014";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2015";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2016";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2017";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2018";0,00;"zł";"";
2000000;"PODLASKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2019";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"1999";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2000";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2001";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2002";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2003";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2004";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2005";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2006";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2007";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2008";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2009";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2010";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2011";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2012";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2013";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2014";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2015";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2016";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2017";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2018";0,00;"zł";"";
2000000;"PODLASKIE";"sól warzona biała workowana - za 1kg";"2019";0,00;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"1999";0,00;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2000";0,00;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2001";0,00;"zł";"#";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2002";0,00;"zł";"#";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2003";0,00;"zł";"#";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2004";0,00;"zł";"#";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2005";0,18;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2006";0,23;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2007";0,24;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2008";0,23;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2009";0,26;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2010";0,00;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2011";0,00;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2012";0,00;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2013";0,00;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2014";0,00;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2015";0,00;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2016";0,00;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2017";0,00;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2018";0,00;"zł";"";
2200000;"POMORSKIE";"jaja kurze świeże - za 1szt.";"2019";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"1999";1,86;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2000";2,41;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2001";2,11;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2002";2,10;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2003";1,87;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2004";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2005";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2006";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2007";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2008";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2009";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2010";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2011";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2012";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2013";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2014";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2015";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2016";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2017";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2018";0,00;"zł";"";
2200000;"POMORSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2019";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"1999";12,81;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2000";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2001";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2002";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2003";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2004";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2005";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2006";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2007";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2008";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2009";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2010";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2011";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2012";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2013";23,90;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2014";23,52;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2015";21,89;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2016";24,60;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2017";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2018";0,00;"zł";"";
2200000;"POMORSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2019";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"1999";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2000";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2001";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2002";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2003";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2004";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2005";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2006";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2007";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2008";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2009";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2010";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2011";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2012";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2013";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2014";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2015";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2016";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2017";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2018";0,00;"zł";"";
2200000;"POMORSKIE";"sól warzona biała workowana - za 1kg";"2019";0,00;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"1999";0,00;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2000";0,00;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2001";0,00;"zł";"#";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2002";0,00;"zł";"#";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2003";0,00;"zł";"#";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2004";0,00;"zł";"#";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2005";0,19;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2006";0,20;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2007";0,24;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2008";0,24;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2009";0,28;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2010";0,00;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2011";0,00;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2012";0,00;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2013";0,27;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2014";0,28;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2015";0,27;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2016";0,25;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2017";0,32;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2018";0,26;"zł";"";
2400000;"ŚLĄSKIE";"jaja kurze świeże - za 1szt.";"2019";0,28;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"1999";1,88;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2000";2,41;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2001";2,16;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2002";2,10;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2003";1,83;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2004";2,75;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2005";2,62;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2006";2,64;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2007";2,47;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2008";2,06;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2009";0,00;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2010";0,00;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2011";0,00;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2012";0,00;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2013";0,00;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2014";0,00;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2015";0,00;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2016";0,00;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2017";0,00;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2018";0,00;"zł";"";
2400000;"ŚLĄSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2019";0,00;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"1999";0,00;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2000";0,00;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2001";11,80;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2002";12,57;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2003";12,84;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2004";12,79;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2005";11,54;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2006";11,03;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2007";0,00;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2008";0,00;"zł";"";
