"Kod";"Nazwa";"Rodzaje towarów";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1600000;"OPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2009";0,00;"zł";"";
1600000;"OPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2010";0,00;"zł";"";
1600000;"OPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2011";0,00;"zł";"";
1600000;"OPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2012";0,00;"zł";"";
1600000;"OPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2013";0,00;"zł";"";
1600000;"OPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2014";0,00;"zł";"";
1600000;"OPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2015";0,00;"zł";"";
1600000;"OPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2016";0,00;"zł";"";
1600000;"OPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2017";0,00;"zł";"";
1600000;"OPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2018";0,00;"zł";"";
1600000;"OPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2019";0,00;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"1999";2,78;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2000";2,80;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2001";2,87;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2002";2,88;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2003";3,00;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2004";2,22;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2005";2,34;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2006";2,55;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2007";2,62;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2008";2,79;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2009";2,79;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2010";2,74;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2011";3,04;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2012";2,77;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2013";2,62;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2014";2,32;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2015";2,23;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2016";2,75;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2017";2,58;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2018";2,65;"zł";"";
1800000;"PODKARPACKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2019";3,03;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"1999";0,00;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2000";0,00;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2001";4,95;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2002";4,77;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2003";5,04;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2004";7,03;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2005";7,13;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2006";7,57;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2007";7,18;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2008";8,56;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2009";8,88;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2010";9,31;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2011";9,77;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2012";10,08;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2013";10,47;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2014";10,11;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2015";10,73;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2016";11,28;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2017";10,97;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2018";11,63;"zł";"";
1800000;"PODKARPACKIE";"koncentrat pomidorowy 30% - za 1kg";"2019";12,23;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"1999";2,46;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2000";2,58;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2001";2,62;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2002";2,23;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2003";1,88;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2004";2,25;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2005";2,52;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2006";2,18;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2007";2,20;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2008";2,50;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2009";2,77;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2010";2,58;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2011";2,37;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2012";2,50;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2013";2,78;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2014";3,13;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2015";3,24;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2016";3,23;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2017";3,25;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2018";3,37;"zł";"";
1800000;"PODKARPACKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2019";3,92;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"1999";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2000";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2001";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2002";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2003";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2004";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2005";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2006";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2007";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2008";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2009";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2010";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2011";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2012";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2013";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2014";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2015";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2016";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2017";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2018";0,00;"zł";"";
1800000;"PODKARPACKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2019";0,00;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"1999";2,43;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2000";2,80;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2001";0,00;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2002";0,00;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2003";0,00;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2004";1,99;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2005";2,04;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2006";2,58;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2007";3,02;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2008";3,24;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2009";3,34;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2010";3,21;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2011";3,05;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2012";3,04;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2013";3,14;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2014";3,96;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2015";3,70;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2016";4,33;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2017";3,61;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2018";0,00;"zł";"";
2000000;"PODLASKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2019";2,90;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"1999";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2000";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2001";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2002";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2003";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2004";7,12;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2005";6,43;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2006";5,33;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2007";5,72;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2008";6,42;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2009";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2010";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2011";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2012";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2013";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2014";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2015";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2016";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2017";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2018";0,00;"zł";"";
2000000;"PODLASKIE";"koncentrat pomidorowy 30% - za 1kg";"2019";0,00;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"1999";2,61;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2000";2,65;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2001";0,00;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2002";0,00;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2003";0,00;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2004";0,00;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2005";2,56;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2006";2,85;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2007";2,64;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2008";2,85;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2009";3,17;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2010";2,97;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2011";0,00;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2012";0,00;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2013";0,00;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2014";0,00;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2015";0,00;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2016";0,00;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2017";0,00;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2018";0,00;"zł";"";
2000000;"PODLASKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2019";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"1999";1,97;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2000";2,31;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2001";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2002";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2003";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2004";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2005";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2006";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2007";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2008";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2009";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2010";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2011";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2012";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2013";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2014";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2015";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2016";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2017";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2018";0,00;"zł";"";
2000000;"PODLASKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2019";0,00;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"1999";2,28;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2000";0,00;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2001";2,20;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2002";2,92;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2003";2,76;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2004";2,16;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2005";2,59;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2006";2,35;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2007";2,37;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2008";2,90;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2009";2,91;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2010";3,12;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2011";0,00;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2012";0,00;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2013";0,00;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2014";0,00;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2015";0,00;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2016";0,00;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2017";0,00;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2018";0,00;"zł";"";
2200000;"POMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2019";2,59;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"1999";8,03;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2000";7,42;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2001";9,72;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2002";9,15;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2003";9,07;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2004";9,76;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2005";9,81;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2006";0,00;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2007";6,13;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2008";6,60;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2009";0,00;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2010";0,00;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2011";0,00;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2012";11,23;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2013";11,23;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2014";10,23;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2015";10,33;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2016";9,07;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2017";9,07;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2018";11,39;"zł";"";
2200000;"POMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2019";11,93;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"1999";2,09;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2000";2,30;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2001";2,81;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2002";2,23;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2003";1,98;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2004";2,35;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2005";0,00;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2006";0,00;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2007";2,81;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2008";3,15;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2009";3,77;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2010";3,57;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2011";3,56;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2012";3,95;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2013";4,63;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2014";6,30;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2015";6,30;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2016";6,30;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2017";6,30;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2018";0,00;"zł";"";
2200000;"POMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2019";5,51;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"1999";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2000";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2001";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2002";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2003";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2004";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2005";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2006";1,60;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2007";1,73;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2008";1,87;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2009";1,87;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2010";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2011";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2012";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2013";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2014";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2015";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2016";0,00;"zł";"";
