"Kod";"Nazwa";"Rodzaje produktów";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2400000;"ŚLĄSKIE";"kasza gryczana prażona cała - za 1kg";"2007";0,00;"zł";"";
2400000;"ŚLĄSKIE";"kasza gryczana prażona cała - za 1kg";"2008";0,00;"zł";"";
2400000;"ŚLĄSKIE";"kasza gryczana prażona cała - za 1kg";"2009";0,00;"zł";"";
2400000;"ŚLĄSKIE";"kasza gryczana prażona cała - za 1kg";"2010";0,00;"zł";"";
2400000;"ŚLĄSKIE";"kasza gryczana prażona cała - za 1kg";"2011";0,00;"zł";"";
2400000;"ŚLĄSKIE";"kasza gryczana prażona cała - za 1kg";"2012";0,00;"zł";"";
2400000;"ŚLĄSKIE";"kasza gryczana prażona cała - za 1kg";"2013";0,00;"zł";"";
2400000;"ŚLĄSKIE";"kasza gryczana prażona cała - za 1kg";"2014";0,00;"zł";"";
2400000;"ŚLĄSKIE";"kasza gryczana prażona cała - za 1kg";"2015";0,00;"zł";"";
2400000;"ŚLĄSKIE";"kasza gryczana prażona cała - za 1kg";"2016";0,00;"zł";"";
2400000;"ŚLĄSKIE";"kasza gryczana prażona cała - za 1kg";"2017";0,00;"zł";"";
2400000;"ŚLĄSKIE";"kasza gryczana prażona cała - za 1kg";"2018";0,00;"zł";"";
2400000;"ŚLĄSKIE";"kasza gryczana prażona cała - za 1kg";"2019";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"1999";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2000";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2001";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2002";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2003";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2004";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2005";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2006";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2007";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2008";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2009";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2010";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2011";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2012";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2013";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2014";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2015";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2016";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2017";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2018";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb 1kg";"2019";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"1999";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2000";1,77;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2001";2,24;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2002";2,34;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2003";1,95;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2004";2,49;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2005";2,13;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2006";2,03;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2007";2,22;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2008";2,79;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2009";2,88;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2010";2,98;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2011";3,24;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2012";3,44;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2013";3,54;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2014";3,58;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2015";3,59;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2016";3,63;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2017";3,66;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2018";3,75;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2019";4,03;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"1999";1,06;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2000";1,16;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2001";1,07;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2002";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2003";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2004";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2005";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2006";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2007";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2008";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2009";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2010";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2011";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2012";1,39;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2013";1,31;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2014";1,07;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2015";1,06;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2016";0,97;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2017";1,05;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2018";1,14;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2019";1,21;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"1999";1,12;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2000";1,46;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2001";1,48;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2002";1,44;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2003";1,31;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2004";1,30;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2005";1,13;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2006";1,19;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2007";1,47;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2008";1,60;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2009";1,64;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2010";1,63;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2011";1,92;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2012";1,83;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2013";1,84;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2014";1,81;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2015";1,80;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2016";1,74;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2017";1,85;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2018";1,97;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2019";2,16;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"1999";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2000";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2001";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2002";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2003";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2004";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2005";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2006";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2007";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2008";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2009";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2010";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2011";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2012";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2013";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2014";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2015";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2016";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2017";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2018";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"kasza gryczana prażona cała - za 1kg";"2019";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"1999";2,27;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2000";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2001";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2002";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2003";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2004";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2005";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2006";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2007";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2008";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2009";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2010";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2011";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2012";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2013";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2014";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2015";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2016";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2017";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2018";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb 1kg";"2019";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"1999";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2000";2,06;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2001";2,44;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2002";2,49;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2003";2,10;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2004";2,14;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2005";2,09;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2006";2,12;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2007";2,81;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2008";3,58;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2009";3,74;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2010";3,70;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2011";3,94;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2012";4,07;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2013";4,12;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2014";4,12;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2015";4,12;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2016";4,15;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2017";4,06;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2018";3,94;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2019";4,08;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"1999";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2000";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2001";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2002";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2003";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2004";0,91;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2005";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2006";0,81;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2007";1,11;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2008";1,17;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2009";0,88;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2010";1,04;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2011";1,41;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2012";1,37;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2013";1,31;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2014";1,10;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2015";1,09;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2016";1,01;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2017";1,07;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2018";1,16;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2019";1,18;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"1999";1,19;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2000";1,44;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2001";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2002";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2003";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2004";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2005";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2006";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2007";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2008";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2009";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2010";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2011";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2012";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2013";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2014";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2015";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2016";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2017";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2018";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2019";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"1999";2,95;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2000";2,95;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2001";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2002";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2003";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2004";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2005";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2006";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2007";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2008";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2009";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2010";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2011";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2012";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2013";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2014";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2015";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2016";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2017";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2018";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kasza gryczana prażona cała - za 1kg";"2019";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"1999";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2000";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2001";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2002";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2003";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2004";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2005";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2006";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2007";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2008";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2009";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2010";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2011";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2012";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2013";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2014";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2015";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2016";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2017";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2018";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb 1kg";"2019";;"zł";"";
